date,consumer_confidence_index,new_car_price_index,used_car_price_index,fed_interest_rate,electric_vehicle_adoption,inflation_rate
12/8/2021,77.6,113.4807418,209.90625,0.01313863,0.033079452,0.018671233
12/9/2021,77.6,113.5202747,209.9920652,0.013174521,0.033117808,0.018684932
12/10/2021,77.6,113.5598077,210.0778804,0.013210411,0.033156164,0.01869863
12/11/2021,77.6,113.5993407,210.1636957,0.013246301,0.033194521,0.018712329
12/12/2021,77.6,113.6388736,210.2495109,0.013282192,0.033232877,0.018726027
12/13/2021,77.6,113.6784066,210.3353261,0.013318082,0.033271233,0.018739726
12/14/2021,77.6,113.7179396,210.4211413,0.013353973,0.033309589,0.018753425
12/15/2021,77.6,113.7574725,210.5069565,0.013389863,0.033347945,0.018767123
12/16/2021,77.6,113.7970055,210.5927717,0.013425753,0.033386301,0.018780822
12/17/2021,77.6,113.8365385,210.678587,0.013461644,0.033424658,0.018794521
12/18/2021,77.6,113.8760714,210.7644022,0.013497534,0.033463014,0.018808219
12/19/2021,77.6,113.9156044,210.8502174,0.013533425,0.03350137,0.018821918
12/20/2021,77.6,113.9551374,210.9360326,0.013569315,0.033539726,0.018835616
12/21/2021,77.6,113.9946703,211.0218478,0.013605205,0.033578082,0.018849315
12/22/2021,77.6,114.0342033,211.107663,0.013641096,0.033616438,0.018863014
12/23/2021,77.6,114.0737363,211.1934783,0.013676986,0.033654795,0.018876712
12/24/2021,77.6,114.1132692,211.2792935,0.013712877,0.033693151,0.018890411
12/25/2021,77.6,114.1528022,211.3651087,0.013748767,0.033731507,0.01890411
12/26/2021,77.6,114.1923352,211.4509239,0.013784658,0.033769863,0.018917808
12/27/2021,77.6,114.2318681,211.5367391,0.013820548,0.033808219,0.018931507
12/28/2021,77.6,114.2714011,211.6225543,0.013856438,0.033846575,0.018945205
12/29/2021,77.6,114.3109341,211.7083696,0.013892329,0.033884932,0.018958904
12/30/2021,77.6,114.350467,211.7941848,0.013928219,0.033923288,0.018972603
12/31/2021,77.6,114.39,211.88,0.01396411,0.033961644,0.018986301
1/1/2022,63.1,114.4061918,211.9647458,0.014,0.034,0.019
1/2/2022,63.1,114.4223836,212.0494915,0.01403589,0.034038356,0.019013699
1/3/2022,63.1,114.4385753,212.1342373,0.014071781,0.034076712,0.019027397
1/4/2022,63.1,114.4547671,212.2189831,0.014107671,0.034115068,0.019041096
1/5/2022,63.1,114.4709589,212.3037288,0.014143562,0.034153425,0.019054795
1/6/2022,63.1,114.4871507,212.3884746,0.014179452,0.034191781,0.019068493
1/7/2022,63.1,114.5033425,212.4732203,0.014215342,0.034230137,0.019082192
1/8/2022,63.1,114.5195342,212.5579661,0.014251233,0.034268493,0.01909589
1/9/2022,63.1,114.535726,212.6427119,0.014287123,0.034306849,0.019109589
1/10/2022,63.1,114.5519178,212.7274576,0.014323014,0.034345205,0.019123288
1/11/2022,63.1,114.5681096,212.8122034,0.014358904,0.034383562,0.019136986
1/12/2022,63.1,114.5843014,212.8969492,0.014394795,0.034421918,0.019150685
1/13/2022,63.1,114.6004932,212.9816949,0.014430685,0.034460274,0.019164384
1/14/2022,63.1,114.6166849,213.0664407,0.014466575,0.03449863,0.019178082
1/15/2022,63.1,114.6328767,213.1511864,0.014502466,0.034536986,0.019191781
1/16/2022,63.1,114.6490685,213.2359322,0.014538356,0.034575342,0.019205479
1/17/2022,63.1,114.6652603,213.320678,0.014574247,0.034613699,0.019219178
1/18/2022,63.1,114.6814521,213.4054237,0.014610137,0.034652055,0.019232877
1/19/2022,63.1,114.6976438,213.4901695,0.014646027,0.034690411,0.019246575
1/20/2022,63.1,114.7138356,213.5749153,0.014681918,0.034728767,0.019260274
1/21/2022,63.1,114.7300274,213.659661,0.014717808,0.034767123,0.019273973
1/22/2022,63.1,114.7462192,213.7444068,0.014753699,0.034805479,0.019287671
1/23/2022,63.1,114.762411,213.8291525,0.014789589,0.034843836,0.01930137
1/24/2022,63.1,114.7786027,213.9138983,0.014825479,0.034882192,0.019315068
1/25/2022,63.1,114.7947945,213.9986441,0.01486137,0.034920548,0.019328767
1/26/2022,63.1,114.8109863,214.0833898,0.01489726,0.034958904,0.019342466
1/27/2022,63.1,114.8271781,214.1681356,0.014933151,0.03499726,0.019356164
1/28/2022,63.1,114.8433699,214.2528814,0.014969041,0.035035616,0.019369863
1/29/2022,63.1,114.8595616,214.3376271,0.015004932,0.035073973,0.019383562
1/30/2022,63.1,114.8757534,214.4223729,0.015040822,0.035112329,0.01939726
1/31/2022,63.1,114.8919452,214.5071186,0.015076712,0.035150685,0.019410959
2/1/2022,63.1,114.908137,214.5918644,0.015112603,0.035189041,0.019424658
2/2/2022,63.1,114.9243288,214.6766102,0.015148493,0.035227397,0.019438356
2/3/2022,63.1,114.9405205,214.7613559,0.015184384,0.035265753,0.019452055
2/4/2022,63.1,114.9567123,214.8461017,0.015220274,0.03530411,0.019465753
2/5/2022,63.1,114.9729041,214.9308475,0.015256164,0.035342466,0.019479452
2/6/2022,63.1,114.9890959,215.0155932,0.015292055,0.035380822,0.019493151
2/7/2022,63.1,115.0052877,215.100339,0.015327945,0.035419178,0.019506849
2/8/2022,63.1,115.0214795,215.1850847,0.015363836,0.035457534,0.019520548
2/9/2022,63.1,115.0376712,215.2698305,0.015399726,0.03549589,0.019534247
2/10/2022,63.1,115.053863,215.3545763,0.015435616,0.035534247,0.019547945
2/11/2022,63.1,115.0700548,215.439322,0.015471507,0.035572603,0.019561644
2/12/2022,63.1,115.0862466,215.5240678,0.015507397,0.035610959,0.019575342
2/13/2022,63.1,115.1024384,215.6088136,0.015543288,0.035649315,0.019589041
2/14/2022,63.1,115.1186301,215.6935593,0.015579178,0.035687671,0.01960274
2/15/2022,63.1,115.1348219,215.7783051,0.015615068,0.035726027,0.019616438
2/16/2022,63.1,115.1510137,215.8630508,0.015650959,0.035764384,0.019630137
2/17/2022,63.1,115.1672055,215.9477966,0.015686849,0.03580274,0.019643836
2/18/2022,63.1,115.1833973,216.0325424,0.01572274,0.035841096,0.019657534
2/19/2022,63.1,115.199589,216.1172881,0.01575863,0.035879452,0.019671233
2/20/2022,63.1,115.2157808,216.2020339,0.015794521,0.035917808,0.019684932
2/21/2022,63.1,115.2319726,216.2867797,0.015830411,0.035956164,0.01969863
2/22/2022,63.1,115.2481644,216.3715254,0.015866301,0.035994521,0.019712329
2/23/2022,63.1,115.2643562,216.4562712,0.015902192,0.036032877,0.019726027
2/24/2022,63.1,115.2805479,216.5410169,0.015938082,0.036071233,0.019739726
2/25/2022,63.1,115.2967397,216.6257627,0.015973973,0.036109589,0.019753425
2/26/2022,63.1,115.3129315,216.7105085,0.016009863,0.036147945,0.019767123
2/27/2022,63.1,115.3291233,216.7952542,0.016045753,0.036186301,0.019780822
2/28/2022,63.1,115.3453151,216.88,0.016081644,0.036224658,0.019794521
3/1/2022,63.1,115.3615068,216.8019935,0.016117534,0.036263014,0.019808219
3/2/2022,63.1,115.3776986,216.7239869,0.016153425,0.03630137,0.019821918
3/3/2022,63.1,115.3938904,216.6459804,0.016189315,0.036339726,0.019835616
3/4/2022,63.1,115.4100822,216.5679739,0.016225205,0.036378082,0.019849315
3/5/2022,63.1,115.426274,216.4899673,0.016261096,0.036416438,0.019863014
3/6/2022,63.1,115.4424658,216.4119608,0.016296986,0.036454795,0.019876712
3/7/2022,63.1,115.4586575,216.3339542,0.016332877,0.036493151,0.019890411
3/8/2022,63.1,115.4748493,216.2559477,0.016368767,0.036531507,0.01990411
3/9/2022,63.1,115.4910411,216.1779412,0.016404658,0.036569863,0.019917808
3/10/2022,63.1,115.5072329,216.0999346,0.016440548,0.036608219,0.019931507
3/11/2022,63.1,115.5234247,216.0219281,0.016476438,0.036646575,0.019945205
3/12/2022,63.1,115.5396164,215.9439216,0.016512329,0.036684932,0.019958904
3/13/2022,63.1,115.5558082,215.865915,0.016548219,0.036723288,0.019972603
3/14/2022,63.1,115.572,215.7879085,0.01658411,0.036761644,0.019986301
3/15/2022,63.1,115.5881918,215.709902,0.01662,0.0368,0.02
3/16/2022,63.1,115.6043836,215.6318954,0.01665589,0.036838356,0.020013699
3/17/2022,63.1,115.6205753,215.5538889,0.016691781,0.036876712,0.020027397
3/18/2022,63.1,115.6367671,215.4758824,0.016727671,0.036915068,0.020041096
3/19/2022,63.1,115.6529589,215.3978758,0.016763562,0.036953425,0.020054795
3/20/2022,63.1,115.6691507,215.3198693,0.016799452,0.036991781,0.020068493
3/21/2022,63.1,115.6853425,215.2418627,0.016835342,0.037030137,0.020082192
3/22/2022,63.1,115.7015342,215.1638562,0.016871233,0.037068493,0.02009589
3/23/2022,63.1,115.717726,215.0858497,0.016907123,0.037106849,0.020109589
3/24/2022,63.1,115.7339178,215.0078431,0.016943014,0.037145205,0.020123288
3/25/2022,63.1,115.7501096,214.9298366,0.016978904,0.037183562,0.020136986
3/26/2022,63.1,115.7663014,214.8518301,0.017014795,0.037221918,0.020150685
3/27/2022,63.1,115.7824932,214.7738235,0.017050685,0.037260274,0.020164384
3/28/2022,63.1,115.7986849,214.695817,0.017086575,0.03729863,0.020178082
3/29/2022,63.1,115.8148767,214.6178105,0.017122466,0.037336986,0.020191781
3/30/2022,63.1,115.8310685,214.5398039,0.017158356,0.037375342,0.020205479
3/31/2022,63.1,115.8472603,214.4617974,0.017194247,0.037413699,0.020219178
4/1/2022,57.8,115.8634521,214.3837908,0.017230137,0.037452055,0.020232877
4/2/2022,57.8,115.8796438,214.3057843,0.017266027,0.037490411,0.020246575
4/3/2022,57.8,115.8958356,214.2277778,0.017301918,0.037528767,0.020260274
4/4/2022,57.8,115.9120274,214.1497712,0.017337808,0.037567123,0.020273973
4/5/2022,57.8,115.9282192,214.0717647,0.017373699,0.037605479,0.020287671
4/6/2022,57.8,115.944411,213.9937582,0.017409589,0.037643836,0.02030137
4/7/2022,57.8,115.9606027,213.9157516,0.017445479,0.037682192,0.020315068
4/8/2022,57.8,115.9767945,213.8377451,0.01748137,0.037720548,0.020328767
4/9/2022,57.8,115.9929863,213.7597386,0.01751726,0.037758904,0.020342466
4/10/2022,57.8,116.0091781,213.681732,0.017553151,0.03779726,0.020356164
4/11/2022,57.8,116.0253699,213.6037255,0.017589041,0.037835616,0.020369863
4/12/2022,57.8,116.0415616,213.525719,0.017624932,0.037873973,0.020383562
4/13/2022,57.8,116.0577534,213.4477124,0.017660822,0.037912329,0.02039726
4/14/2022,57.8,116.0739452,213.3697059,0.017696712,0.037950685,0.020410959
4/15/2022,57.8,116.090137,213.2916993,0.017732603,0.037989041,0.020424658
4/16/2022,57.8,116.1063288,213.2136928,0.017768493,0.038027397,0.020438356
4/17/2022,57.8,116.1225205,213.1356863,0.017804384,0.038065753,0.020452055
4/18/2022,57.8,116.1387123,213.0576797,0.017840274,0.03810411,0.020465753
4/19/2022,57.8,116.1549041,212.9796732,0.017876164,0.038142466,0.020479452
4/20/2022,57.8,116.1710959,212.9016667,0.017912055,0.038180822,0.020493151
4/21/2022,57.8,116.1872877,212.8236601,0.017947945,0.038219178,0.020506849
4/22/2022,57.8,116.2034795,212.7456536,0.017983836,0.038257534,0.020520548
4/23/2022,57.8,116.2196712,212.6676471,0.018019726,0.03829589,0.020534247
4/24/2022,57.8,116.235863,212.5896405,0.018055616,0.038334247,0.020547945
4/25/2022,57.8,116.2520548,212.511634,0.018091507,0.038372603,0.020561644
4/26/2022,57.8,116.2682466,212.4336275,0.018127397,0.038410959,0.020575342
4/27/2022,57.8,116.2844384,212.3556209,0.018163288,0.038449315,0.020589041
4/28/2022,57.8,116.3006301,212.2776144,0.018199178,0.038487671,0.02060274
4/29/2022,57.8,116.3168219,212.1996078,0.018235068,0.038526027,0.020616438
4/30/2022,57.8,116.3330137,212.1216013,0.018270959,0.038564384,0.020630137
5/1/2022,57.8,116.3492055,212.0435948,0.018306849,0.03860274,0.020643836
5/2/2022,57.8,116.3653973,211.9655882,0.01834274,0.038641096,0.020657534
5/3/2022,57.8,116.381589,211.8875817,0.01837863,0.038679452,0.020671233
5/4/2022,57.8,116.3977808,211.8095752,0.018414521,0.038717808,0.020684932
5/5/2022,57.8,116.4139726,211.7315686,0.018450411,0.038756164,0.02069863
5/6/2022,57.8,116.4301644,211.6535621,0.018486301,0.038794521,0.020712329
5/7/2022,57.8,116.4463562,211.5755556,0.018522192,0.038832877,0.020726027
5/8/2022,57.8,116.4625479,211.497549,0.018558082,0.038871233,0.020739726
5/9/2022,57.8,116.4787397,211.4195425,0.018593973,0.038909589,0.020753425
5/10/2022,57.8,116.4949315,211.3415359,0.018629863,0.038947945,0.020767123
5/11/2022,57.8,116.5111233,211.2635294,0.018665753,0.038986301,0.020780822
5/12/2022,57.8,116.5273151,211.1855229,0.018701644,0.039024658,0.020794521
5/13/2022,57.8,116.5435068,211.1075163,0.018737534,0.039063014,0.020808219
5/14/2022,57.8,116.5596986,211.0295098,0.018773425,0.03910137,0.020821918
5/15/2022,57.8,116.5758904,210.9515033,0.018809315,0.039139726,0.020835616
5/16/2022,57.8,116.5920822,210.8734967,0.018845205,0.039178082,0.020849315
5/17/2022,57.8,116.608274,210.7954902,0.018881096,0.039216438,0.020863014
5/18/2022,57.8,116.6244658,210.7174837,0.018916986,0.039254795,0.020876712
5/19/2022,57.8,116.6406575,210.6394771,0.018952877,0.039293151,0.020890411
5/20/2022,57.8,116.6568493,210.5614706,0.018988767,0.039331507,0.02090411
5/21/2022,57.8,116.6730411,210.4834641,0.019024658,0.039369863,0.020917808
5/22/2022,57.8,116.6892329,210.4054575,0.019060548,0.039408219,0.020931507
5/23/2022,57.8,116.7054247,210.327451,0.019096438,0.039446575,0.020945205
5/24/2022,57.8,116.7216164,210.2494444,0.019132329,0.039484932,0.020958904
5/25/2022,57.8,116.7378082,210.1714379,0.019168219,0.039523288,0.020972603
5/26/2022,57.8,116.754,210.0934314,0.01920411,0.039561644,0.020986301
5/27/2022,57.8,116.7701918,210.0154248,0.01924,0.0396,0.021
5/28/2022,57.8,116.7863836,209.9374183,0.01927589,0.039638356,0.021013699
5/29/2022,57.8,116.8025753,209.8594118,0.019311781,0.039676712,0.021027397
5/30/2022,57.8,116.8187671,209.7814052,0.019347671,0.039715068,0.021041096
5/31/2022,57.8,116.8349589,209.7033987,0.019383562,0.039753425,0.021054795
6/1/2022,57.8,116.8511507,209.6253922,0.019419452,0.039791781,0.021068493
6/2/2022,57.8,116.8673425,209.5473856,0.019455342,0.039830137,0.021082192
6/3/2022,57.8,116.8835342,209.4693791,0.019491233,0.039868493,0.02109589
6/4/2022,57.8,116.899726,209.3913725,0.019527123,0.039906849,0.021109589
6/5/2022,57.8,116.9159178,209.313366,0.019563014,0.039945205,0.021123288
6/6/2022,57.8,116.9321096,209.2353595,0.019598904,0.039983562,0.021136986
6/7/2022,57.8,116.9483014,209.1573529,0.019634795,0.040021918,0.021150685
6/8/2022,57.8,116.9644932,209.0793464,0.019670685,0.040060274,0.021164384
6/9/2022,57.8,116.9806849,209.0013399,0.019706575,0.04009863,0.021178082
6/10/2022,57.8,116.9968767,208.9233333,0.019742466,0.040136986,0.021191781
6/11/2022,57.8,117.0130685,208.8453268,0.019778356,0.040175342,0.021205479
6/12/2022,57.8,117.0292603,208.7673203,0.019814247,0.040213699,0.021219178
6/13/2022,57.8,117.0454521,208.6893137,0.019850137,0.040252055,0.021232877
6/14/2022,57.8,117.0616438,208.6113072,0.019886027,0.040290411,0.021246575
6/15/2022,57.8,117.0778356,208.5333007,0.019921918,0.040328767,0.021260274
6/16/2022,57.8,117.0940274,208.4552941,0.019957808,0.040367123,0.021273973
6/17/2022,57.8,117.1102192,208.3772876,0.019993699,0.040405479,0.021287671
6/18/2022,57.8,117.126411,208.299281,0.020029589,0.040443836,0.02130137
6/19/2022,57.8,117.1426027,208.2212745,0.020065479,0.040482192,0.021315068
6/20/2022,57.8,117.1587945,208.143268,0.02010137,0.040520548,0.021328767
6/21/2022,57.8,117.1749863,208.0652614,0.02013726,0.040558904,0.021342466
6/22/2022,57.8,117.1911781,207.9872549,0.020173151,0.04059726,0.021356164
6/23/2022,57.8,117.2073699,207.9092484,0.020209041,0.040635616,0.021369863
6/24/2022,57.8,117.2235616,207.8312418,0.020244932,0.040673973,0.021383562
6/25/2022,57.8,117.2397534,207.7532353,0.020280822,0.040712329,0.02139726
6/26/2022,57.8,117.2559452,207.6752288,0.020316712,0.040750685,0.021410959
6/27/2022,57.8,117.272137,207.5972222,0.020352603,0.040789041,0.021424658
6/28/2022,57.8,117.2883288,207.5192157,0.020388493,0.040827397,0.021438356
6/29/2022,57.8,117.3045205,207.4412092,0.020424384,0.040865753,0.021452055
6/30/2022,57.8,117.3207123,207.3632026,0.020460274,0.04090411,0.021465753
7/1/2022,56.1,117.3369041,207.2851961,0.020496164,0.040942466,0.021479452
7/2/2022,56.1,117.3530959,207.2071895,0.020532055,0.040980822,0.021493151
7/3/2022,56.1,117.3692877,207.129183,0.020567945,0.041019178,0.021506849
7/4/2022,56.1,117.3854795,207.0511765,0.020603836,0.041057534,0.021520548
7/5/2022,56.1,117.4016712,206.9731699,0.020639726,0.04109589,0.021534247
7/6/2022,56.1,117.417863,206.8951634,0.020675616,0.041134247,0.021547945
7/7/2022,56.1,117.4340548,206.8171569,0.020711507,0.041172603,0.021561644
7/8/2022,56.1,117.4502466,206.7391503,0.020747397,0.041210959,0.021575342
7/9/2022,56.1,117.4664384,206.6611438,0.020783288,0.041249315,0.021589041
7/10/2022,56.1,117.4826301,206.5831373,0.020819178,0.041287671,0.02160274
7/11/2022,56.1,117.4988219,206.5051307,0.020855068,0.041326027,0.021616438
7/12/2022,56.1,117.5150137,206.4271242,0.020890959,0.041364384,0.021630137
7/13/2022,56.1,117.5312055,206.3491176,0.020926849,0.04140274,0.021643836
7/14/2022,56.1,117.5473973,206.2711111,0.02096274,0.041441096,0.021657534
7/15/2022,56.1,117.563589,206.1931046,0.02099863,0.041479452,0.021671233
7/16/2022,56.1,117.5797808,206.115098,0.021034521,0.041517808,0.021684932
7/17/2022,56.1,117.5959726,206.0370915,0.021070411,0.041556164,0.02169863
7/18/2022,56.1,117.6121644,205.959085,0.021106301,0.041594521,0.021712329
7/19/2022,56.1,117.6283562,205.8810784,0.021142192,0.041632877,0.021726027
7/20/2022,56.1,117.6445479,205.8030719,0.021178082,0.041671233,0.021739726
7/21/2022,56.1,117.6607397,205.7250654,0.021213973,0.041709589,0.021753425
7/22/2022,56.1,117.6769315,205.6470588,0.021249863,0.041747945,0.021767123
7/23/2022,56.1,117.6931233,205.5690523,0.021285753,0.041786301,0.021780822
7/24/2022,56.1,117.7093151,205.4910458,0.021321644,0.041824658,0.021794521
7/25/2022,56.1,117.7255068,205.4130392,0.021357534,0.041863014,0.021808219
7/26/2022,56.1,117.7416986,205.3350327,0.021393425,0.04190137,0.021821918
7/27/2022,56.1,117.7578904,205.2570261,0.021429315,0.041939726,0.021835616
7/28/2022,56.1,117.7740822,205.1790196,0.021465205,0.041978082,0.021849315
7/29/2022,56.1,117.790274,205.1010131,0.021501096,0.042016438,0.021863014
7/30/2022,56.1,117.8064658,205.0230065,0.021536986,0.042054795,0.021876712
7/31/2022,56.1,117.8226575,204.945,0.021572877,0.042093151,0.021890411
8/1/2022,56.1,117.8388493,204.8669935,0.021608767,0.042131507,0.02190411
8/2/2022,56.1,117.8550411,204.7889869,0.021644658,0.042169863,0.021917808
8/3/2022,56.1,117.8712329,204.7109804,0.021680548,0.042208219,0.021931507
8/4/2022,56.1,117.8874247,204.6329739,0.021716438,0.042246575,0.021945205
8/5/2022,56.1,117.9036164,204.5549673,0.021752329,0.042284932,0.021958904
8/6/2022,56.1,117.9198082,204.4769608,0.021788219,0.042323288,0.021972603
8/7/2022,56.1,117.936,204.3989542,0.02182411,0.042361644,0.021986301
8/8/2022,56.1,117.9521918,204.3209477,0.02186,0.0424,0.022
8/9/2022,56.1,117.9683836,204.2429412,0.02189589,0.042438356,0.022013699
8/10/2022,56.1,117.9845753,204.1649346,0.021931781,0.042476712,0.022027397
8/11/2022,56.1,118.0007671,204.0869281,0.021967671,0.042515068,0.022041096
8/12/2022,56.1,118.0169589,204.0089216,0.022003562,0.042553425,0.022054795
8/13/2022,56.1,118.0331507,203.930915,0.022039452,0.042591781,0.022068493
8/14/2022,56.1,118.0493425,203.8529085,0.022075342,0.042630137,0.022082192
8/15/2022,56.1,118.0655342,203.774902,0.022111233,0.042668493,0.02209589
8/16/2022,56.1,118.081726,203.6968954,0.022147123,0.042706849,0.022109589
8/17/2022,56.1,118.0979178,203.6188889,0.022183014,0.042745205,0.022123288
8/18/2022,56.1,118.1141096,203.5408824,0.022218904,0.042783562,0.022136986
8/19/2022,56.1,118.1303014,203.4628758,0.022254795,0.042821918,0.022150685
8/20/2022,56.1,118.1464932,203.3848693,0.022290685,0.042860274,0.022164384
8/21/2022,56.1,118.1626849,203.3068627,0.022326575,0.04289863,0.022178082
8/22/2022,56.1,118.1788767,203.2288562,0.022362466,0.042936986,0.022191781
8/23/2022,56.1,118.1950685,203.1508497,0.022398356,0.042975342,0.022205479
8/24/2022,56.1,118.2112603,203.0728431,0.022434247,0.043013699,0.022219178
8/25/2022,56.1,118.2274521,202.9948366,0.022470137,0.043052055,0.022232877
8/26/2022,56.1,118.2436438,202.9168301,0.022506027,0.043090411,0.022246575
8/27/2022,56.1,118.2598356,202.8388235,0.022541918,0.043128767,0.022260274
8/28/2022,56.1,118.2760274,202.760817,0.022577808,0.043167123,0.022273973
8/29/2022,56.1,118.2922192,202.6828105,0.022613699,0.043205479,0.022287671
8/30/2022,56.1,118.308411,202.6048039,0.022649589,0.043243836,0.02230137
8/31/2022,56.1,118.3246027,202.5267974,0.022685479,0.043282192,0.022315068
9/1/2022,56.1,118.3407945,202.4487908,0.02272137,0.043320548,0.022328767
9/2/2022,56.1,118.3569863,202.3707843,0.02275726,0.043358904,0.022342466
9/3/2022,56.1,118.3731781,202.2927778,0.022793151,0.04339726,0.022356164
9/4/2022,56.1,118.3893699,202.2147712,0.022829041,0.043435616,0.022369863
9/5/2022,56.1,118.4055616,202.1367647,0.022864932,0.043473973,0.022383562
9/6/2022,56.1,118.4217534,202.0587582,0.022900822,0.043512329,0.02239726
9/7/2022,56.1,118.4379452,201.9807516,0.022936712,0.043550685,0.022410959
9/8/2022,56.1,118.454137,201.9027451,0.022972603,0.043589041,0.022424658
9/9/2022,56.1,118.4703288,201.8247386,0.023008493,0.043627397,0.022438356
9/10/2022,56.1,118.4865205,201.746732,0.023044384,0.043665753,0.022452055
9/11/2022,56.1,118.5027123,201.6687255,0.023080274,0.04370411,0.022465753
9/12/2022,56.1,118.5189041,201.590719,0.023116164,0.043742466,0.022479452
9/13/2022,56.1,118.5350959,201.5127124,0.023152055,0.043780822,0.022493151
9/14/2022,56.1,118.5512877,201.4347059,0.023187945,0.043819178,0.022506849
9/15/2022,56.1,118.5674795,201.3566993,0.023223836,0.043857534,0.022520548
9/16/2022,56.1,118.5836712,201.2786928,0.023259726,0.04389589,0.022534247
9/17/2022,56.1,118.599863,201.2006863,0.023295616,0.043934247,0.022547945
9/18/2022,56.1,118.6160548,201.1226797,0.023331507,0.043972603,0.022561644
9/19/2022,56.1,118.6322466,201.0446732,0.023367397,0.044010959,0.022575342
9/20/2022,56.1,118.6484384,200.9666667,0.023403288,0.044049315,0.022589041
9/21/2022,56.1,118.6646301,200.8886601,0.023439178,0.044087671,0.02260274
9/22/2022,56.1,118.6808219,200.8106536,0.023475068,0.044126027,0.022616438
9/23/2022,56.1,118.6970137,200.7326471,0.023510959,0.044164384,0.022630137
9/24/2022,56.1,118.7132055,200.6546405,0.023546849,0.04420274,0.022643836
9/25/2022,56.1,118.7293973,200.576634,0.02358274,0.044241096,0.022657534
9/26/2022,56.1,118.745589,200.4986275,0.02361863,0.044279452,0.022671233
9/27/2022,56.1,118.7617808,200.4206209,0.023654521,0.044317808,0.022684932
9/28/2022,56.1,118.7779726,200.3426144,0.023690411,0.044356164,0.02269863
9/29/2022,56.1,118.7941644,200.2646078,0.023726301,0.044394521,0.022712329
9/30/2022,56.1,118.8103562,200.1866013,0.023762192,0.044432877,0.022726027
10/1/2022,58.8,118.8265479,200.1085948,0.023798082,0.044471233,0.022739726
10/2/2022,58.8,118.8427397,200.0305882,0.023833973,0.044509589,0.022753425
10/3/2022,58.8,118.8589315,199.9525817,0.023869863,0.044547945,0.022767123
10/4/2022,58.8,118.8751233,199.8745752,0.023905753,0.044586301,0.022780822
10/5/2022,58.8,118.8913151,199.7965686,0.023941644,0.044624658,0.022794521
10/6/2022,58.8,118.9075068,199.7185621,0.023977534,0.044663014,0.022808219
10/7/2022,58.8,118.9236986,199.6405556,0.024013425,0.04470137,0.022821918
10/8/2022,58.8,118.9398904,199.562549,0.024049315,0.044739726,0.022835616
10/9/2022,58.8,118.9560822,199.4845425,0.024085205,0.044778082,0.022849315
10/10/2022,58.8,118.972274,199.4065359,0.024121096,0.044816438,0.022863014
10/11/2022,58.8,118.9884658,199.3285294,0.024156986,0.044854795,0.022876712
10/12/2022,58.8,119.0046575,199.2505229,0.024192877,0.044893151,0.022890411
10/13/2022,58.8,119.0208493,199.1725163,0.024228767,0.044931507,0.02290411
10/14/2022,58.8,119.0370411,199.0945098,0.024264658,0.044969863,0.022917808
10/15/2022,58.8,119.0532329,199.0165033,0.024300548,0.045008219,0.022931507
10/16/2022,58.8,119.0694247,198.9384967,0.024336438,0.045046575,0.022945205
10/17/2022,58.8,119.0856164,198.8604902,0.024372329,0.045084932,0.022958904
10/18/2022,58.8,119.1018082,198.7824837,0.024408219,0.045123288,0.022972603
10/19/2022,58.8,119.118,198.7044771,0.02444411,0.045161644,0.022986301
10/20/2022,58.8,119.1341918,198.6264706,0.02448,0.0452,0.023
10/21/2022,58.8,119.1503836,198.5484641,0.02451589,0.045238356,0.023013699
10/22/2022,58.8,119.1665753,198.4704575,0.024551781,0.045276712,0.023027397
10/23/2022,58.8,119.1827671,198.392451,0.024587671,0.045315068,0.023041096
10/24/2022,58.8,119.1989589,198.3144444,0.024623562,0.045353425,0.023054795
10/25/2022,58.8,119.2151507,198.2364379,0.024659452,0.045391781,0.023068493
10/26/2022,58.8,119.2313425,198.1584314,0.024695342,0.045430137,0.023082192
10/27/2022,58.8,119.2475342,198.0804248,0.024731233,0.045468493,0.02309589
10/28/2022,58.8,119.263726,198.0024183,0.024767123,0.045506849,0.023109589
10/29/2022,58.8,119.2799178,197.9244118,0.024803014,0.045545205,0.023123288
10/30/2022,58.8,119.2961096,197.8464052,0.024838904,0.045583562,0.023136986
10/31/2022,58.8,119.3123014,197.7683987,0.024874795,0.045621918,0.023150685
11/1/2022,58.8,119.3284932,197.6903922,0.024910685,0.045660274,0.023164384
11/2/2022,58.8,119.3446849,197.6123856,0.024946575,0.04569863,0.023178082
11/3/2022,58.8,119.3608767,197.5343791,0.024982466,0.045736986,0.023191781
11/4/2022,58.8,119.3770685,197.4563725,0.025018356,0.045775342,0.023205479
11/5/2022,58.8,119.3932603,197.378366,0.025054247,0.045813699,0.023219178
11/6/2022,58.8,119.4094521,197.3003595,0.025090137,0.045852055,0.023232877
11/7/2022,58.8,119.4256438,197.2223529,0.025126027,0.045890411,0.023246575
11/8/2022,58.8,119.4418356,197.1443464,0.025161918,0.045928767,0.023260274
11/9/2022,58.8,119.4580274,197.0663399,0.025197808,0.045967123,0.023273973
11/10/2022,58.8,119.4742192,196.9883333,0.025233699,0.046005479,0.023287671
11/11/2022,58.8,119.490411,196.9103268,0.025269589,0.046043836,0.02330137
11/12/2022,58.8,119.5066027,196.8323203,0.025305479,0.046082192,0.023315068
11/13/2022,58.8,119.5227945,196.7543137,0.02534137,0.046120548,0.023328767
11/14/2022,58.8,119.5389863,196.6763072,0.02537726,0.046158904,0.023342466
